ID,formula,gen_formula,space_group,segments,flat_segments,flatness_score,discovery,binary_flatness,horz_flat_seg,exfoliation_eg,decomp_eng,band_gap,point_group,crystal,A,B,C,D,E,F,radio,f_orb,sg_sto_group,percentage_flat,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
2dm-258,NbS2,AB2,12,5,5,0.86765,bottom-up,1,2,,0.038263,0.0,2/m,monoclinic,Nb,S,,,,,non-radioactive,no-f-in-valence,334.0,25.9,-0.23665160000000007,-0.2421515999999997,-0.2583515999999997,-0.2824515999999999,-0.3103515999999997,-0.3371515999999999,-0.35645159999999976,-0.34965160000000006,-0.3185515999999997,-0.28415159999999995,-0.2512515999999998,-0.22325159999999977,-0.19345159999999995,-0.1624515999999998,-0.13075159999999997,-0.09865159999999973,-0.0666515999999997,-0.034851600000000094,-0.003751599999999744,0.02654840000000025,0.055548400000000164,0.055548400000000164,0.04504840000000021,0.032348400000000055,0.020448400000000255,0.009148399999999945,-0.0011516000000000304,-0.010451599999999672,-0.018051599999999723,-0.01965159999999999,-0.0005516000000000965,0.026748400000000228,0.054348400000000296,0.08064840000000029,0.10354840000000021,0.11594840000000017,0.10874840000000008,0.09484840000000005,0.08184840000000015,0.07164839999999995,0.0652484000000002,0.0630484,0.0630484,0.0652484000000002,0.07164839999999995,0.08184840000000015,0.09484840000000005,0.10874840000000008,0.11594840000000017,0.10354840000000021,0.08064840000000029,0.054348400000000296,0.026748400000000228,-0.0005516000000000965,-0.01965159999999999,-0.018051599999999723,-0.010451599999999672,-0.0011516000000000304,0.009148399999999945,0.020448400000000255
2dm-259,I3N,AB3,12,3,3,0.84055,bottom-up,1,4,0.12296,0.79771,1.0524,2/m,monoclinic,I,N,,,,,non-radioactive,no-f-in-valence,620.0,76.7,-0.17862738,-0.1779273800000003,-0.17612738000000006,-0.1739273800000003,-0.17222738000000026,-0.17152738000000012,-0.17212738000000005,-0.1739273800000003,-0.17672738,-0.17992738000000008,-0.18312738000000017,-0.18602738000000008,-0.18812738000000007,-0.18942738000000015,-0.1897273799999999,-0.18922738000000017,-0.1880273800000003,-0.18652738000000024,-0.18512737999999995,-0.18412738000000006,-0.1837273800000001,-0.1837273800000001,-0.18422738000000027,-0.18562738000000012,-0.18782737999999988,-0.19072738000000022,-0.1938273800000001,-0.19662738000000024,-0.19832738000000028,-0.19792737999999988,-0.19462738000000002,-0.1876273799999999,-0.17662738000000022,-0.1619273800000003,-0.14432738,-0.12502738000000013,-0.10542738000000007,-0.08712738000000009,-0.07132738000000005,-0.059227380000000274,-0.05162738000000022,-0.049127380000000276,-0.049127380000000276,-0.04962738,-0.051127380000000056,-0.053527380000000235,-0.056927380000000305,-0.061127380000000286,-0.06622737999999995,-0.07222738000000017,-0.0789273800000001,-0.08602737999999999,-0.0930273800000001,-0.09952738000000005,-0.10522738000000009,-0.11062737999999994,-0.11642738000000019,-0.12392738000000003,-0.13432738000000022,-0.1475273800000001
2dm-263,BiCl3,AB3,162,3,3,0.99639,bottom-up,1,3,0.072513,0.0,3.4188,-3m,trigonal,Bi,Cl,,,,,non-radioactive,no-f-in-valence,652.0,85.2,-0.08449699000000077,-0.08409698999999993,-0.08299699000000071,-0.08139699,-0.07969699000000041,-0.07819699000000035,-0.07729699000000068,-0.07749699000000021,-0.07909699000000003,-0.08209699000000015,-0.08669699000000008,-0.08979698999999997,-0.09169698999999998,-0.09619699000000015,-0.10239698999999991,-0.10959699,-0.11719699000000006,-0.12449698999999992,-0.13099699000000076,-0.13659699000000014,-0.1408969899999999,-0.1408969899999999,-0.13869699000000058,-0.13569699000000046,-0.1319969900000002,-0.12769699000000045,-0.1228969900000001,-0.11769699000000067,-0.11219699000000016,-0.10639699000000036,-0.10059699000000055,-0.09469699000000009,-0.08899699000000005,-0.0835969900000002,-0.07849699000000054,-0.0738969900000006,-0.06979699000000039,-0.06629699000000056,-0.06349698999999998,-0.061496990000000196,-0.06029699000000033,-0.05989699000000037,-0.05989699000000037,-0.05989699000000037,-0.05999699000000014,-0.06029699000000033,-0.060896990000000706,-0.06189699000000015,-0.0636969900000004,-0.0661969899999999,-0.0694969900000002,-0.0730969900000007,-0.07579699000000062,-0.07679699000000006,-0.07689699000000072,-0.07709699000000025,-0.07789699000000017,-0.07909699000000003,-0.08059699000000009,-0.08209699000000015
2dm-264,Y5Br8,A5B8,10,4,4,0.80451,bottom-up,1,4,0.090922,0.034148,0.0,2/m,monoclinic,Br,Y,,,,,non-radioactive,no-f-in-valence,266.0,69.2,-1.0269847699999999,-1.0271847699999999,-1.0277847700000002,-1.0285847700000001,-1.02978477,-1.03108477,-1.03248477,-1.03378477,-1.03508477,-1.03628477,-1.03738477,-1.0382847700000002,-1.03898477,-1.0395847699999998,-1.04008477,-1.04048477,-1.0407847700000001,-1.0409847700000001,-1.0410847699999999,-1.04118477,-1.0412847699999999,-1.0412847699999999,-1.03908477,-1.03268477,-1.02178477,-1.0062847700000002,-0.9861847699999999,-0.9618847700000002,-0.9340847700000001,-0.9042847699999998,-0.8740847700000001,-0.8453847699999999,-0.81998477,-0.79978477,-0.78588477,-0.7792847699999998,-0.7798847700000002,-0.7723847699999999,-0.7564847700000001,-0.7447847699999999,-0.7375847700000002,-0.73518477,-0.73518477,-0.73518477,-0.7350847699999998,-0.7349847700000001,-0.7348847699999999,-0.7347847700000001,-0.7346847699999999,-0.7344847699999999,-0.7343847700000001,-0.7341847700000002,-0.7339847700000002,-0.73388477,-0.73368477,-0.7335847700000002,-0.7333847700000002,-0.73328477,-0.7331847700000003,-0.73308477
2dm-269,USe3,AB3,129,3,3,0.83196,bottom-up,1,3,0.054248,0.057234,0.0,4/mmm,tetragonal,Se,U,,,,,radioactive,f-in-valence,647.0,19.2,-0.07397238000000006,-0.07787238000000007,-0.07907238000000016,-0.07617238000000004,-0.07277238000000019,-0.06917238000000014,-0.06577238000000007,-0.05987238000000006,-0.04197238000000003,-0.03197238000000002,-0.02917238000000011,-0.03247238000000019,-0.04187238000000004,-0.05957238000000009,-0.09017238000000005,-0.13387238000000012,-0.17687238000000005,-0.20697238000000007,-0.22457238000000013,-0.23377238,-0.23727238000000006,-0.23727238000000006,-0.22947238000000003,-0.20437238000000013,-0.15867238000000006,-0.10127238000000016,-0.07727238000000014,-0.08307238000000017,-0.09527238000000016,-0.10837238000000005,-0.12027238000000007,-0.1299723800000001,-0.13687238000000002,-0.1412723800000002,-0.14397238000000012,-0.14587238000000013,-0.14757238000000017,-0.14967238000000016,-0.15187238000000014,-0.15397238000000013,-0.1554723800000002,-0.15607238000000012,-0.15607238000000012,-0.15397238000000013,-0.15187238000000014,-0.15327237999999999,-0.15717238,-0.15147238000000018,-0.14257238000000005,-0.13287238,-0.13307238,-0.1553723800000002,-0.17907238000000003,-0.14887238000000003,-0.12157238000000015,-0.09917238000000017,-0.08247238000000001,-0.07187238000000007,-0.0675723800000001,-0.06907238000000016
2dm-277,Sn2O3,A2B3,14,4,4,0.98938,bottom-up,1,3,0.10796,0.13376,2.8563,2/m,monoclinic,O,Sn,,,,,non-radioactive,no-f-in-valence,78.0,83.3,-0.07191924000000016,-0.07191924000000016,-0.07201924000000037,-0.07221924000000035,-0.07231924000000012,-0.07231924000000012,-0.07221924000000035,-0.07191924000000016,-0.0715192400000002,-0.07121924000000002,-0.07111924000000025,-0.07141924,-0.0725192400000001,-0.07461924000000009,-0.07781924000000018,-0.08241924000000012,-0.08841924000000034,-0.0957192400000002,-0.10451924000000012,-0.11441924000000014,-0.12541924000000026,-0.12541924000000026,-0.12471924000000012,-0.12251924000000036,-0.11901924000000008,-0.11461924000000012,-0.10931924000000004,-0.10351924000000023,-0.09741924000000024,-0.09121924000000003,-0.0848192400000003,-0.07831924000000035,-0.07191924000000016,-0.06541924000000021,-0.05911924000000024,-0.05311924000000001,-0.04771924000000016,-0.0433192400000002,-0.039919240000000134,-0.03781924000000014,-0.036619240000000275,-0.036319240000000086,-0.036319240000000086,-0.036519240000000064,-0.03691924000000002,-0.037619240000000165,-0.038619240000000055,-0.039919240000000134,-0.04141924000000019,-0.04321923999999999,-0.045119240000000005,-0.047219239999999996,-0.0494192400000002,-0.051719240000000166,-0.05391924000000037,-0.056119240000000126,-0.058219240000000116,-0.06001924000000036,-0.061619240000000186,-0.06291924000000026
2dm-292,Sc2Br5,A2B5,11,4,4,0.796,bottom-up,1,3,0.072049,0.0,0.2209,2/m,monoclinic,Br,Sc,,,,,non-radioactive,no-f-in-valence,168.0,77.8,-0.31302717999999974,-0.31312717999999995,-0.3135271799999999,-0.31422718000000005,-0.31522717999999994,-0.31652718,-0.31792717999999986,-0.3196271799999999,-0.3215271799999999,-0.3235271799999997,-0.3256271799999997,-0.3278271799999999,-0.3300271800000001,-0.33222717999999984,-0.33432717999999984,-0.33632718000000006,-0.3380271800000001,-0.3395271799999997,-0.3406271799999998,-0.34132717999999995,-0.3416271799999997,-0.3416271799999997,-0.3317271799999997,-0.30412718000000005,-0.2642271799999998,-0.2196271799999998,-0.1773271799999998,-0.1432271799999998,-0.11762717999999994,-0.10372717999999992,-0.10772717999999992,-0.11472718000000004,-0.12802717999999969,-0.14662717999999986,-0.16952717999999978,-0.19592717999999998,-0.2246271799999997,-0.25462717999999995,-0.28412718000000003,-0.3114271799999999,-0.3345271799999998,-0.35162717999999993,-0.35162717999999993,-0.35162717999999993,-0.35162717999999993,-0.35162717999999993,-0.35162717999999993,-0.35162717999999993,-0.3517271799999997,-0.3517271799999997,-0.3517271799999997,-0.3517271799999997,-0.3517271799999997,-0.3518271799999999,-0.3518271799999999,-0.3518271799999999,-0.3518271799999999,-0.3518271799999999,-0.3519271799999997,-0.3519271799999997
2dm-293,PBr3,AB3,31,4,4,0.96187,bottom-up,1,3,0.091669,0.030843,2.9854,mm2,orthorhombic,Br,P,,,,,non-radioactive,no-f-in-valence,627.0,77.8,-0.07078790000000001,-0.07128789999999974,-0.0727878999999998,-0.0752878999999993,-0.07868789999999937,-0.08308789999999977,-0.08838789999999985,-0.09468789999999938,-0.10178789999999971,-0.10978789999999972,-0.11858789999999964,-0.12798789999999993,-0.13798789999999972,-0.14848789999999923,-0.1590878999999994,-0.16978789999999933,-0.18028789999999972,-0.1902878999999995,-0.19978789999999957,-0.20848789999999973,-0.21618789999999954,-0.21618789999999954,-0.21588789999999936,-0.21508789999999944,-0.21388789999999958,-0.21218789999999998,-0.21018789999999932,-0.20788789999999935,-0.20538789999999985,-0.2027878999999997,-0.20018789999999953,-0.19768790000000003,-0.19518789999999964,-0.19288789999999967,-0.19078789999999923,-0.18888789999999922,-0.18718789999999963,-0.18578789999999934,-0.18468789999999924,-0.18388789999999933,-0.18348789999999937,-0.18328789999999984,-0.18328789999999984,-0.18328789999999984,-0.18308789999999942,-0.18218789999999974,-0.17988789999999977,-0.17518790000000006,-0.1675879,-0.15718789999999938,-0.14428789999999925,-0.12988789999999995,-0.11478789999999961,-0.0998878999999997,-0.08568789999999993,-0.07268790000000003,-0.06108789999999953,-0.05118789999999951,-0.043087899999999735,-0.03678789999999932
2dm-300,Tb5I8,A5B8,10,4,4,0.88005,bottom-up,1,3,0.098962,0.019232,0.0,2/m,monoclinic,I,Tb,,,,,non-radioactive,f-in-valence,266.0,69.2,-0.27549957,-0.27549957,-0.27539957000000004,-0.27519957000000006,-0.2748995700000001,-0.27439957000000015,-0.2738995700000002,-0.27329957000000005,-0.27249957000000014,-0.27159957,-0.2705995700000001,-0.26949957,-0.26839957000000014,-0.26739957000000003,-0.26629957000000015,-0.26539957000000003,-0.26449957000000013,-0.2638995700000002,-0.26329957000000004,-0.26299957000000007,-0.2628995700000001,-0.2628995700000001,-0.26159957,-0.2578995700000002,-0.25299957000000006,-0.24799957000000017,-0.24389957000000018,-0.24119957000000003,-0.24039957000000012,-0.2415995700000002,-0.24439957000000012,-0.24789957000000018,-0.24489957000000007,-0.18849957000000006,-0.11919957000000014,-0.0541995700000002,0.003600429999999877,0.0058004299999998565,-0.024399570000000148,-0.045599570000000034,-0.05829957000000019,-0.06239957000000018,-0.06239957000000018,-0.06449957000000017,-0.07009957,-0.07779957000000004,-0.08659957000000018,-0.09599957000000003,-0.1054995700000001,-0.11499957000000016,-0.12419957000000004,-0.13299957000000018,-0.14139957000000014,-0.14919957000000017,-0.15639957000000004,-0.16289957000000022,-0.16869957000000002,-0.17359957000000015,-0.17769957000000014,-0.18089957
2dm-301,NiBr2,AB2,14,4,4,0.99372,bottom-up,1,3,0.11014,0.072388,0.7127,2/m,monoclinic,Br,Ni,,,,,non-radioactive,no-f-in-valence,338.0,54.8,-0.06853412000000025,-0.06883412,-0.0699341200000001,-0.0717341199999999,-0.07413412000000008,-0.07733412000000017,-0.0811341200000002,-0.08563411999999992,-0.09063412000000026,-0.0963341200000003,-0.10253412000000006,-0.10923411999999999,-0.11643412000000009,-0.12403412000000014,-0.13183412000000017,-0.13973411999999996,-0.14733412000000046,-0.15423412000000036,-0.1599341200000004,-0.1649341200000003,-0.16973411999999977,-0.16973411999999977,-0.16953412000000023,-0.16873412000000032,-0.16773412,-0.16653412000000012,-0.16503412000000006,-0.16293412000000052,-0.16013411999999994,-0.1563341199999999,-0.15123412000000025,-0.1450341200000005,-0.13793412000000016,-0.13043411999999988,-0.12283412000000027,-0.11583412000000015,-0.10953412000000018,-0.10413411999999989,-0.0999341199999999,-0.09683412000000002,-0.09503412000000022,-0.09443412000000029,-0.09443412000000029,-0.09453412000000005,-0.09463412000000027,-0.09503412000000022,-0.09543412000000018,-0.09603412000000011,-0.09683412000000002,-0.09773412000000015,-0.09883412000000025,-0.10013411999999988,-0.10163411999999994,-0.1032341200000002,-0.10513412000000022,-0.10703412000000023,-0.10903412000000001,-0.11103412000000024,-0.11303412000000002,-0.11473412000000005
2dm-303,IrI3,AB3,12,3,3,0.96749,bottom-up,1,3,0.09089,0.005609,1.5626,2/m,monoclinic,I,Ir,,,,,non-radioactive,no-f-in-valence,620.0,76.7,-0.20136158999999987,-0.2002615900000002,-0.19356158999999984,-0.18236159000000018,-0.16776159000000002,-0.15056159000000013,-0.1318615900000002,-0.11276158999999986,-0.0943615900000001,-0.07746158999999997,-0.06266158999999982,-0.050261589999999856,-0.040561589999999814,-0.033161590000000185,-0.02806159000000008,-0.0249615900000002,-0.023461590000000143,-0.023161589999999954,-0.023461590000000143,-0.0238615900000001,-0.024061590000000077,-0.024061590000000077,-0.025361590000000156,-0.02916159000000018,-0.035461590000000154,-0.044061590000000095,-0.05446158999999984,-0.06636159000000008,-0.07846158999999986,-0.08956159000000019,-0.09736159000000022,-0.10016158999999991,-0.09706159000000003,-0.08886159000000005,-0.07766158999999995,-0.06536159000000019,-0.05336159000000018,-0.04286159000000023,-0.03426158999999984,-0.027861590000000103,-0.024061590000000077,-0.022761589999999998,-0.022761589999999998,-0.02256159000000002,-0.022061589999999853,-0.021661589999999897,-0.021861589999999875,-0.023161589999999954,-0.026161590000000068,-0.03116158999999996,-0.038361590000000056,-0.0480615900000001,-0.060361589999999854,-0.07516159,-0.09206159000000014,-0.1105615900000001,-0.1297615900000002,-0.1485615899999999,-0.16586159,-0.18066159000000015
2dm-306,Tc2Cl5,A2B5,13,4,4,0.93212,bottom-up,1,3,0.24716,0.34732,0.0,2/m,monoclinic,Cl,Tc,,,,,non-radioactive,no-f-in-valence,172.0,81.8,-0.20537623999999988,-0.2070762399999999,-0.21197624000000004,-0.2195762400000001,-0.22887624000000018,-0.23877623999999975,-0.24817624000000005,-0.2559762400000001,-0.2618762400000001,-0.2660762400000001,-0.26837624000000004,-0.26827623999999983,-0.26497624,-0.25847624,-0.2503762399999998,-0.24297624000000018,-0.23827624000000003,-0.23717623999999993,-0.23987623999999985,-0.24597623999999985,-0.25217624000000005,-0.25217624000000005,-0.25257624,-0.2535762399999999,-0.25507623999999995,-0.2566762399999998,-0.2576762400000001,-0.25717623999999994,-0.2537762399999999,-0.24657623999999978,-0.2354762399999999,-0.22107624000000015,-0.20487624000000015,-0.1878762399999998,-0.17127623999999986,-0.1556762399999998,-0.1415762399999998,-0.1295762399999998,-0.11997623999999996,-0.11287624000000007,-0.10857623999999988,-0.10707624000000004,-0.10707624000000004,-0.10307624000000004,-0.10367623999999998,-0.10897624000000006,-0.11867623999999988,-0.13237623999999992,-0.14997623999999976,-0.1708762399999999,-0.19487623999999992,-0.2214762400000001,-0.25027624000000004,-0.2757762400000001,-0.28137623999999994,-0.28827623999999985,-0.29917623999999976,-0.31457623999999984,-0.33177624000000017,-0.34787623999999995
2dm-308,As2O5,A2B5,31,4,4,0.97777,bottom-up,1,3,,0.17662,1.5655,mm2,orthorhombic,As,O,,,,,non-radioactive,no-f-in-valence,177.0,100.0,-0.039300059999999526,-0.042700059999999596,-0.05280006000000004,-0.06940005999999954,-0.0922000599999997,-0.12080005999999965,-0.15480005999999946,-0.19350005999999986,-0.23620005999999982,-0.28210005999999943,-0.33020006000000013,-0.3786000600000001,-0.3919000600000002,-0.39040006000000016,-0.3889000600000001,-0.38740006000000005,-0.38600005999999976,-0.3848000599999999,-0.38380005999999955,-0.38320006000000006,-0.3829000599999999,-0.3829000599999999,-0.38330005999999983,-0.38430006000000017,-0.3856000599999998,-0.38710005999999986,-0.3884000599999995,-0.3895000599999996,-0.39010005999999997,-0.39040006000000016,-0.39040006000000016,-0.3903000599999995,-0.39010005999999997,-0.38990005999999955,-0.38990005999999955,-0.39010005999999997,-0.3905000599999999,-0.3911000599999994,-0.3917000599999998,-0.39240005999999994,-0.3928000599999999,-0.39300005999999943,-0.39300005999999943,-0.3931000600000001,-0.39350006000000004,-0.3942000600000002,-0.3950000600000001,-0.39600005999999954,-0.3970000599999999,-0.39770006,-0.3969000600000001,-0.3919000600000002,-0.37820006000000017,-0.3560000599999995,-0.32760005999999997,-0.2958000599999995,-0.2636000599999999,-0.2332000599999997,-0.20650005999999976,-0.18470005999999994
2dm-318,B2Te,AB2,164,3,3,0.90749,bottom-up,1,2,,2.1547,0.0,-3m,trigonal,B,Te,,,,,non-radioactive,no-f-in-valence,377.0,5.8,0.16663958,0.15923957999999994,0.13783958000000007,0.10493957999999992,0.0636395799999998,0.016839580000000076,-0.03296042000000021,-0.08376041999999995,-0.13406041999999996,-0.18306042000000033,-0.23016042000000025,-0.27506041999999997,-0.31786042000000014,-0.3587604200000003,-0.39816041999999996,-0.4363604200000002,-0.47396042000000005,-0.51096042,-0.54696042,-0.5777604200000002,-0.5882604200000001,-0.5882604200000001,-0.5885604200000003,-0.5919604199999999,-0.6001604199999999,-0.61326042,-0.60376042,-0.5745604200000001,-0.5472604200000002,-0.5220604200000003,-0.49896041999999996,-0.47806042000000026,-0.4593604200000003,-0.44266042000000017,-0.42806042,-0.41556042000000026,-0.4049604200000001,-0.3964604199999999,-0.38976042,-0.3850604200000003,-0.38226042000000016,-0.38136042000000003,-0.38136042000000003,-0.3831604200000003,-0.38866042000000034,-0.39776042,-0.4102604200000002,-0.42596042,-0.44466041999999995,-0.4655604200000001,-0.4126604199999999,-0.34196041999999993,-0.2722604200000003,-0.20416042,-0.13846041999999992,-0.07616042000000034,-0.018160420000000066,0.034239579999999936,0.07973958000000003,0.11683957999999972
2dm-319,SeF,AB,2,4,4,0.94579,bottom-up,1,3,0.16672,0.19411,1.9285,-1,triclinic,F,Se,,,,,non-radioactive,no-f-in-valence,276.0,24.2,-0.33757035,-0.3282703499999995,-0.31007035000000016,-0.28967034999999974,-0.2690703499999998,-0.24867035000000026,-0.22907034999999976,-0.21037034999999982,-0.19287034999999975,-0.17657034999999954,-0.16157034999999986,-0.14807035000000024,-0.13597035000000002,-0.12527035000000009,-0.11607035000000021,-0.10827034999999974,-0.10197035000000021,-0.09707035000000008,-0.09357035000000025,-0.09157034999999958,-0.09087034999999943,-0.09087034999999943,-0.09157034999999958,-0.09367035000000001,-0.09727034999999962,-0.10217034999999974,-0.10827034999999974,-0.1155703499999996,-0.12377035000000003,-0.13287035000000014,-0.14257034999999973,-0.15267035000000018,-0.16307034999999992,-0.17327035000000013,-0.18317035000000015,-0.1924703499999998,-0.20097034999999952,-0.20827035000000027,-0.2142703499999996,-0.21867035,-0.22137034999999994,-0.22237035000000027,-0.22237035000000027,-0.22277035000000023,-0.2242703499999994,-0.2269703500000002,-0.23097034999999977,-0.2366703499999998,-0.2441703500000001,-0.25367035000000016,-0.26537034999999953,-0.27927035,-0.2950703499999996,-0.3124703499999999,-0.3304703499999997,-0.34737035000000027,-0.3608703499999999,-0.36907034999999944,-0.3727703499999997,-0.3738703499999998
2dm-320,ReTe2,AB2,2,4,4,0.82491,bottom-up,1,3,,0.060385,0.9478,-1,triclinic,Re,Te,,,,,non-radioactive,no-f-in-valence,323.0,57.9,-0.16215517000000013,-0.16185517000000016,-0.16095517000000004,-0.15925517,-0.15685517000000004,-0.15375517000000016,-0.14975517000000016,-0.14495517000000002,-0.13955517000000017,-0.13355517000000017,-0.12725516999999997,-0.12075517000000002,-0.11415517000000008,-0.10735517000000017,-0.09915517000000018,-0.08615517000000006,-0.06575517000000008,-0.044855170000000166,-0.028655170000000174,-0.018655170000000165,-0.015255170000000096,-0.015255170000000096,-0.01595517000000002,-0.017555170000000064,-0.019655170000000055,-0.02265517000000017,-0.02675517000000016,-0.03215517000000001,-0.03885517000000016,-0.04655516999999998,-0.05535517000000012,-0.06585517000000007,-0.07865517,-0.09455517000000002,-0.11385517000000012,-0.13675517000000004,-0.16275517000000006,-0.1905551700000001,-0.21815517000000018,-0.24245517000000016,-0.25965517000000005,-0.26595517,-0.26595517,-0.26355517000000006,-0.25655517000000017,-0.24625516999999997,-0.23405516999999998,-0.22135517000000005,-0.20905517000000007,-0.19815517000000016,-0.18945517,-0.18375516999999997,-0.1817551700000002,-0.18335517,-0.18765516999999998,-0.19315517000000004,-0.19745517,-0.19905517000000006,-0.19775516999999998,-0.1947551700000001
2dm-321,NdF3,AB3,59,4,4,0.91192,bottom-up,1,3,,0.11416,6.9813,mmm,orthorhombic,F,Nd,,,,,non-radioactive,f-in-valence,637.0,51.2,-0.00945912999999976,-0.010359130000000327,-0.01285912999999983,-0.016959130000000044,-0.022559130000000316,-0.02955912999999999,-0.037859130000000185,-0.04725913000000048,-0.0574591299999998,-0.06845912999999992,-0.08005913000000042,-0.09225913000000041,-0.10505912999999989,-0.11845913000000063,-0.13275913000000017,-0.14805913000000004,-0.16455912999999978,-0.1824591299999998,-0.20165913000000035,-0.22205912999999988,-0.24285912999999937,-0.24285912999999937,-0.2429591300000009,-0.24315913000000045,-0.2435591299999995,-0.24395913000000036,-0.24425912999999966,-0.24435912999999942,-0.2441591299999999,-0.24365913000000106,-0.24285912999999937,-0.24155913000000062,-0.24005913000000056,-0.23825912999999943,-0.23625913000000054,-0.23425912999999987,-0.23235912999999986,-0.2305591300000005,-0.2291591300000002,-0.2280591300000001,-0.22735912999999996,-0.22705912999999978,-0.22705912999999978,-0.22575913000000014,-0.22235913000000007,-0.2183591300000005,-0.21475913000000002,-0.2120591300000001,-0.20915912999999975,-0.2042591300000005,-0.19665913000000046,-0.18725913000000016,-0.1771591300000006,-0.16735913000000036,-0.15845912999999978,-0.15075912999999996,-0.14445913000000044,-0.1395591300000003,-0.13595912999999982,-0.13335913000000055
2dm-324,Ge3Cl8,A3B8,1,4,4,0.98704,bottom-up,1,3,,0.05643,2.1365,1,triclinic,Cl,Ge,,,,,non-radioactive,no-f-in-valence,241.0,95.2,-0.10984099999999986,-0.11014100000000004,-0.11094099999999996,-0.11224100000000004,-0.11414100000000005,-0.11644100000000002,-0.11914099999999994,-0.12214100000000006,-0.1254409999999999,-0.12904099999999996,-0.132641,-0.13624100000000006,-0.1398410000000001,-0.14334099999999994,-0.14654100000000003,-0.14934100000000017,-0.15184100000000011,-0.1538409999999999,-0.15524100000000018,-0.15614099999999986,-0.15644100000000005,-0.15644100000000005,-0.15594099999999989,-0.15454100000000004,-0.15214099999999986,-0.14924099999999996,-0.14574100000000012,-0.1419410000000001,-0.1379410000000001,-0.1339410000000001,-0.13004099999999985,-0.12624099999999983,-0.12274099999999999,-0.1195409999999999,-0.116641,-0.11414100000000005,-0.11204100000000006,-0.11044099999999979,-0.10924099999999992,-0.1083409999999998,-0.10784100000000008,-0.1076410000000001,-0.1076410000000001,-0.10724100000000014,-0.10604099999999983,-0.10394099999999984,-0.10134100000000013,-0.09814100000000003,-0.0946410000000002,-0.09084100000000017,-0.08694099999999993,-0.08314099999999991,-0.0794410000000001,-0.07594099999999981,-0.07274100000000017,-0.06994100000000003,-0.06744100000000008,-0.06524099999999988,-0.06354099999999985,-0.062141
2dm-325,SrF2,AB2,164,3,3,0.91084,bottom-up,1,3,0.059251,0.18133,6.6551,-3m,trigonal,F,Sr,,,,,non-radioactive,no-f-in-valence,377.0,5.8,-0.17974713999999992,-0.1814471400000004,-0.1858471399999999,-0.19024714000000031,-0.1886471399999996,-0.1781471400000001,-0.1626471399999998,-0.1457471400000001,-0.12964714000000033,-0.11614713999999982,-0.10634714000000045,-0.1012471399999999,-0.10154714000000009,-0.1073471399999999,-0.11874713999999997,-0.13514713999999994,-0.15604714000000008,-0.18024713999999964,-0.20574713999999972,-0.22824713999999968,-0.2378471400000004,-0.2378471400000004,-0.23574713999999997,-0.2306471400000003,-0.22424714000000012,-0.21734714000000022,-0.21064713999999984,-0.20434714000000032,-0.19864714000000028,-0.19354713999999973,-0.18904714000000045,-0.18514713999999977,-0.1817471399999997,-0.17894714,-0.17664714000000004,-0.17464714000000026,-0.1731471400000002,-0.17194714000000033,-0.17094714,-0.17034713999999962,-0.16994713999999966,-0.1698471399999999,-0.1698471399999999,-0.16754713999999993,-0.16104713999999998,-0.15174714000000034,-0.1416471399999999,-0.13284713999999997,-0.12684713999999975,-0.12444714000000001,-0.12594714000000007,-0.13124714000000015,-0.13984713999999965,-0.15114713999999996,-0.16444714000000005,-0.17854714000000005,-0.19264714000000005,-0.20524714,-0.19974714000000038,-0.19114714
2dm-329,BBr,AB,39,4,4,0.9708,bottom-up,1,3,0.076382,1.7748,2.5969,mm2,orthorhombic,B,Br,,,,,non-radioactive,no-f-in-valence,291.0,33.3,-0.10341085999999944,-0.1032108599999999,-0.10251085999999976,-0.10141085999999966,-0.09981085999999983,-0.09791085999999982,-0.09551086000000009,-0.09281085999999927,-0.08971085999999939,-0.08641085999999998,-0.08281085999999949,-0.07921085999999988,-0.07541085999999986,-0.0717108599999996,-0.06831085999999953,-0.06511085999999988,-0.06241085999999996,-0.06031085999999952,-0.05901085999999989,-0.05861085999999993,-0.05941085999999984,-0.05941085999999984,-0.059310860000000076,-0.05901085999999989,-0.05841085999999951,-0.057710859999999364,-0.056810859999999685,-0.055710859999999585,-0.05451085999999972,-0.05311085999999943,-0.051710860000000025,-0.050310859999999735,-0.048910859999999445,-0.04761085999999981,-0.04651085999999971,-0.045810859999999565,-0.04541085999999961,-0.045510859999999376,-0.04631085999999929,-0.047810859999999344,-0.04971085999999936,-0.050910859999999225,-0.050910859999999225,-0.04761085999999981,-0.045210860000000075,-0.04391085999999955,-0.043510859999999596,-0.04371086000000002,-0.04451085999999993,-0.0457108599999998,-0.047210859999999855,-0.048910859999999445,-0.050610859999999924,-0.05241085999999928,-0.05421085999999953,-0.05581085999999935,-0.05731085999999941,-0.05861085999999993,-0.05971086000000003,-0.060510859999999944
