ID,formula,gen_formula,space_group,segments,flat_segments,flatness_score,discovery,binary_flatness,horz_flat_seg,exfoliation_eg,decomp_eng,band_gap,point_group,crystal,A,B,C,D,E,F,radio,f_orb,sg_sto_group,percentage_flat,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,has_dos_fingerprint
2dm-1390,WS3,AB3,14,4,4,0.89014,bottom-up,1,3,0.082643,0.10192,0.0041,2/m,monoclinic,S,W,0,0,0.0,0.0,non-radioactive,no-f-in-valence,622.0,82.1,0.0,0.0,6.0,6.0,3.0,3.0,5.0,10.0,7.0,4.0,4.0,9.0,3.0,7.0,2.0,3.0,2.0,2.0,4.0,5.0,4.0,8.0,6.0,3.0,4.0,4.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0370000000001,173.20780000000002,210.91140000000001,236.63849999999996,199.4628,219.15060000000003,196.2588,188.0175,225.11290000000002,170.74900000000002,232.31719999999999,247.0574,397.3032,306.78409999999997,341.2446,302.19130000000007,366.78090000000003,301.87119999999993,188.0641,206.3765,291.1156,300.2778,116.35240000000002,234.33330000000004,344.1723,168.89329999999998,191.59730000000002,176.74650000000003,137.52380000000002,103.34679999999999,122.68519999999998,96.2743,61.94270000000001,72.60940000000001,176.73099999999997,127.3997,124.4786,149.07890000000003,232.17489999999998,216.3531,256.243,221.2029,354.9861,279.2056,238.877,307.16229999999996,203.95359999999997,159.17669999999998,115.94630000000001,203.4355,80.16729999999998,224.4663,157.64240000000004,114.60150000000002,123.1689,288.3353,229.7165,277.69259999999997,349.43819999999994,155.72860000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2dm-1391,IrCl4,AB4,2,4,4,0.96253,bottom-up,1,3,0.0,0.0,0.0,-1,triclinic,Cl,Ir,0,0,0.0,0.0,non-radioactive,no-f-in-valence,705.0,66.7,0.0,0.0,0.0,2.0,0.0,2.0,4.0,4.0,0.0,0.0,2.0,2.0,7.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2065,17.0279,47.2785,37.482200000000006,35.403400000000005,46.69879999999999,20.1248,36.9171,41.18090000000001,123.56299999999999,240.3672,129.2115,88.40180000000001,73.64489999999999,67.70899999999999,66.97120000000001,85.0312,33.603300000000004,85.7889,113.05869999999999,121.95690000000002,148.04579999999996,149.4074,164.2493,170.2618,105.7351,104.23429999999999,66.0414,66.51119999999999,87.60539999999999,123.56549999999999,195.21200000000002,53.3205,31.198300000000003,5.4787,0.0,0.0,30.204500000000003,62.36429999999999,37.2661,23.325300000000002,48.4596,41.33579999999999,47.084099999999985,65.9989,43.211000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0704,12.630700000000001,15.7927,21.743100000000002,30.358100000000004,45.28219999999999,70.75489999999999,77.8055,76.94779999999999,56.7299,72.6856,111.6497,131.167,144.3445,156.3332,113.28790000000001,True
2dm-1394,ThF4,AB4,14,4,4,0.99393,bottom-up,1,3,0.096445,0.13433,6.0123,2/m,monoclinic,F,Th,0,0,0.0,0.0,radioactive,f-in-valence,717.0,96.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,6.0,7.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,10.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.52209999999997,791.3752999999999,734.7932,627.2074000000001,690.0783,525.343,516.1442,756.3785000000001,991.8101999999999,1445.6129,628.4291,848.5390000000001,701.6314999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.6191,1354.6517,1697.5929999999998,1814.1151,153.2687,0.0,0.0,137.4071,631.9697,0.0,0.0,0.7554,70.1032,130.8315,True
2dm-1395,Y2I3,A2B3,12,5,5,0.74497,bottom-up,1,3,0.074853,0.031916,0.5098,2/m,monoclinic,I,Y,0,0,0.0,0.0,non-radioactive,no-f-in-valence,75.0,57.1,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0.0,6.0,3.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,2.0,5.0,3.0,5.0,3.0,3.0,3.0,4.0,2.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8647,86.7263,270.85150000000004,266.7344,307.9978,310.0848,257.54630000000003,444.82200000000006,307.9257,181.6302,193.23260000000002,271.4317999999999,192.73739999999998,254.42499999999998,110.7322,114.7296,0.0,0.0,0.0,13.7569,145.28329999999997,22.401699999999998,144.1638,238.70619999999997,0.0,0.0,64.43050000000001,168.34910000000002,273.4656,80.29419999999999,218.7633,241.54200000000003,242.92139999999998,220.39929999999998,159.26500000000001,302.27840000000003,215.45890000000003,319.45709999999997,462.6961,456.58160000000004,274.046,224.1234,318.82289999999995,252.62840000000003,330.9613000000001,256.52900000000005,231.07640000000004,269.02529999999996,327.28409999999997,338.637,356.68340000000006,417.3866,400.36019999999996,443.0597000000001,485.2439999999999,397.89230000000003,223.3736,4.349,0.0,0.0,0.0,0.0,0.0,0.0,True
2dm-1419,IrF4,AB4,127,4,4,0.9991,bottom-up,1,3,0.0,0.12938,0.7733,4/mmm,tetragonal,F,Ir,0,0,0.0,0.0,non-radioactive,no-f-in-valence,730.0,100.0,0.0,0.0,2.0,4.0,0.0,1.0,3.0,3.0,4.0,4.0,3.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.7259,0.0,0.0,271.68809999999996,115.729,0.0,0.0,36.611399999999996,171.32760000000002,184.84279999999998,16.584200000000003,0.0,17.9758,321.0604000000001,282.1642,84.49539999999999,115.3615,408.7331,29.915999999999997,174.2097,0.0,0.0,0.0,0.0,47.70779999999999,64.3074,71.302,562.5245,103.99470000000001,75.411,123.6561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.4944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056,16.6324,18.164799999999996,17.696199999999997,18.6368,18.1865,19.518300000000004,19.1786,22.983,28.9439,28.1085,51.4311,53.525200000000005,62.7548,83.83579999999998,True
2dm-1425,HgBr2,AB2,115,3,3,0.9843,bottom-up,1,3,0.12015,0.022656,2.0802,-42m,tetragonal,Br,Hg,0,0,0.0,0.0,non-radioactive,no-f-in-valence,362.0,39.3,0.0,0.0,0.0,0.0,9.0,11.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,4.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.8026999999997,1139.2730000000001,3426.8626999999997,0.0,0.0,0.0,0.0,0.0,160.72639999999998,353.9170000000001,125.97319999999999,125.2567,0.0,0.0,0.0,0.0,0.0,0.0,554.6832,477.96270000000004,465.7646,200.8589,571.5636999999999,712.9535000000001,909.2381,322.6085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.709,61.32729999999999,74.9787,98.535,253.43259999999998,237.4051,32.8187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.013799999999996,126.7815,35.556400000000004,43.456199999999995,217.2298,302.5850999999999,325.09770000000003,75.24589999999999,496.8007999999999,369.40150000000006,439.43649999999997,495.4529,448.2633,548.544,631.0577,565.9275,451.69719999999995,True
2dm-1427,MnCl3,AB3,162,3,3,0.96886,bottom-up,1,3,0.076707,0.0,0.0071,-3m,trigonal,Cl,Mn,0,0,0.0,0.0,non-radioactive,no-f-in-valence,652.0,85.2,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,2.0,1.0,1.0,6.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.947100000000006,51.37409999999999,71.5959,71.851,332.5456000000001,173.7051,81.3843,52.80680000000001,91.8776,86.06129999999999,90.32959999999999,84.42709999999998,149.9236,86.084,223.5043,117.32290000000002,83.88,239.7274,145.0261,103.3442,0.0,0.0,0.0,0.0,186.8397,124.3276,73.8425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6145000000000005,9.277,9.8642,11.697199999999999,27.888099999999994,82.30559999999998,106.9088,64.70330000000001,102.51459999999999,105.0803,95.08490000000002,98.5381,100.2615,138.1036,134.29170000000002,144.6784,137.49099999999999,True
2dm-1431,Ca5Co,AB5,26,4,4,0.99511,bottom-up,1,4,0.27882,0.34844,0.0,mm2,orthorhombic,Ca,Co,0,0,0.0,0.0,non-radioactive,no-f-in-valence,776.0,55.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,7.0,2.0,5.0,5.0,7.0,4.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1486,45.1763,45.081700000000005,56.34539999999999,42.3913,82.7481,44.28759999999998,58.507600000000004,78.74460000000002,94.1547,104.6862,154.20479999999998,266.0012,454.1786999999999,808.2902,681.5432999999999,167.1981,281.7929,206.10479999999998,272.2326,370.9376,408.6467000000001,689.4736000000001,381.40670000000006,280.8206,651.0648,674.4361,336.05639999999994,658.4657,565.4757999999999,457.0730000000001,2.9554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2dm-1436,MoF2,AB2,14,4,4,0.83904,bottom-up,1,4,0.13417,0.38636,2.7084,2/m,monoclinic,F,Mo,0,0,0.0,0.0,non-radioactive,no-f-in-valence,338.0,54.8,0.0,0.0,0.0,3.0,1.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.318000000000001,88.98389999999999,100.55540000000002,49.8921,159.44389999999999,85.83950000000002,100.618,128.5934,89.70300000000002,60.49759999999999,176.16180000000003,135.7694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.453500000000005,198.9203,175.96439999999998,137.324,59.35339999999999,162.38899999999998,33.934999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7282,9.955,11.386,13.5099,19.511799999999997,53.395700000000005,59.96660000000001,56.2476,25.6882,24.492600000000003,27.286900000000003,44.49350000000001,43.361900000000006,55.7222,54.60850000000001,38.7558,67.39280000000001,65.30820000000001,73.1102,61.44630000000001,86.85559999999998,65.162,65.0135,68.8562,83.87579999999998,76.71340000000001,72.2124,80.93610000000001,True
2dm-1437,SI,AB,2,4,4,0.90511,bottom-up,1,3,0.084265,0.0,1.4148,-1,triclinic,I,S,0,0,0.0,0.0,non-radioactive,no-f-in-valence,276.0,24.2,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,3.0,4.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,2.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7543,148.2166,240.2618,41.5099,218.3732,115.8954,87.047,83.78790000000001,157.86350000000002,85.3688,0.0,0.0,0.0,76.49050000000001,124.0076,76.4867,252.37329999999997,246.77809999999997,177.80589999999998,260.0812,262.4664,169.17300000000003,259.87039999999996,293.25300000000004,201.23980000000003,0.0,0.0,0.0,0.0,0.0,13.823599999999999,212.6828,142.65699999999998,210.0027,30.174,192.6826,0.0,0.0,0.0,0.0,18.83,50.0247,149.2102,89.5359,98.9871,0.0,0.0,5.2665,40.9534,84.6428,106.936,130.35829999999999,254.1354,253.30659999999997,308.24999999999994,301.6398,346.89169999999996,369.2627,353.58439999999996,332.1961,375.2213999999999,339.6411999999999,376.76460000000003,350.6495,352.503,True
2dm-1438,Cr3S4,A3B4,164,5,5,0.7837,bottom-up,1,1,0.04109,0.073949,0.0,-3m,trigonal,Cr,S,0,0,0.0,0.0,non-radioactive,no-f-in-valence,220.0,11.8,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,5.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.028700000000002,15.039900000000001,30.9219,45.3232,54.120400000000004,16.014699999999998,42.72259999999999,40.250600000000006,28.2943,62.0791,45.6166,51.61450000000001,154.578,72.86480000000002,73.3944,51.065400000000004,57.60730000000001,102.5508,143.59570000000002,52.191900000000004,14.803799999999999,17.195600000000002,32.261900000000004,44.117000000000004,47.574299999999994,90.3719,149.7286,174.4647,145.87649999999996,165.16039999999998,49.867799999999995,14.8168,47.6316,27.5402,33.567,83.59840000000001,59.696000000000005,83.55749999999999,52.8645,86.8454,76.2229,34.7102,10.3099,0.0,0.0,0.0,0.0,0.0,0.0,3.7029999999999994,5.2919,19.0286,18.996,34.441100000000006,24.6838,26.061700000000002,36.7602,54.326100000000004,52.6197,61.1279,47.1066,58.13729999999999,48.6379,90.7454,83.56809999999999,102.79469999999999,78.01209999999999,74.7668,72.7469,77.1777,88.79880000000001,76.87429999999999,95.6534,True
2dm-1443,Ba5Sc,AB5,1,4,4,0.94861,bottom-up,1,2,0.28024,0.40374,0.0,1,triclinic,Ba,Sc,0,0,0.0,0.0,non-radioactive,no-f-in-valence,761.0,80.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,3.0,4.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5568,24.122,29.039700000000003,29.165100000000002,23.168499999999998,54.582800000000006,72.0009,85.8804,79.88630000000002,207.29820000000007,171.99240000000006,273.365,237.70340000000002,264.67109999999997,318.3847,364.3738,437.66769999999997,411.0264,276.79240000000004,209.1779,306.82620000000003,280.51689999999996,435.10910000000007,345.8325,353.00820000000004,338.33639999999997,227.87159999999997,199.0219,277.75530000000003,284.24179999999996,232.8448,163.20289999999997,102.1045,60.0038,6.2474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2dm-1446,VBr3,AB3,162,3,3,0.97137,bottom-up,1,3,0.083787,0.0,0.001,-3m,trigonal,Br,V,0,0,0.0,0.0,non-radioactive,no-f-in-valence,652.0,85.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,3.0,3.0,1.0,2.0,2.0,0.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.876,10.144400000000001,95.69080000000001,70.2636,200.16529999999995,101.11619999999999,127.0722,129.6349,64.7667,114.0024,94.46110000000002,105.5569,97.5566,138.67399999999998,130.62729999999996,141.3715,67.0833,5.4534,0.0,0.0,27.6711,171.6306,187.45460000000003,181.8079,0.0,0.0,0.0,0.0,0.0,0.0,195.2666,202.08589999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.306000000000001,9.297,11.197799999999999,21.4772,34.5308,53.8275,108.411,114.05460000000001,136.63789999999997,105.69510000000001,123.6307,129.8725,144.2698,151.0854,156.72260000000006,123.37320000000001,139.2463,137.93349999999998,174.0812,84.58430000000001,True
2dm-1447,SnBr3,AB3,1,4,4,0.95243,bottom-up,1,3,0.0,0.097671,1.6345,1,triclinic,Br,Sn,0,0,0.0,0.0,non-radioactive,no-f-in-valence,606.0,60.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,4.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.1986,150.19299999999998,6.8064,0.0,0.0,125.7163,72.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.48589999999999,299.9585,71.65379999999999,36.36919999999999,53.71169999999999,131.50750000000002,109.6427,143.0392,206.6841,239.36320000000003,337.6379000000001,307.06120000000004,279.59459999999996,477.8935,219.51330000000002,348.7113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.1535,72.1111,0.0,0.0,0.0,0.0,0.0,0.0,153.22520000000003,58.6639,197.0345,35.05369999999999,44.9908,119.48409999999998,95.04510000000002,25.428599999999996,33.08760000000001,216.34339999999997,150.1013,100.75319999999999,42.95479999999999,94.03369999999998,113.88719999999998,171.9447,196.09959999999998,244.1443,257.2703,292.77380000000005,338.66369999999995,395.67150000000004,363.49490000000003,404.7682000000001,370.5120999999999,True
2dm-1450,AsF4,AB4,1,4,4,0.95359,bottom-up,1,4,0.055035,0.016784,4.3115,1,triclinic,As,F,0,0,0.0,0.0,non-radioactive,no-f-in-valence,703.0,92.1,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,189.06310000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6502,186.2486,295.0005,89.6952,0.0,0.0,212.7704,37.8303,166.3305,75.6034,122.9384,135.8474,278.6924,191.6636,332.07320000000004,133.05010000000001,346.1861,397.6686,616.6183,411.2602,187.2522,410.036,0.0,18.5063,180.8074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.9568,97.34769999999999,0.0,0.0,0.0,23.097500000000004,176.99149999999997,0.0,0.0,0.0,68.4554,122.55130000000001,0.0,5.1916,133.9953,55.415000000000006,0.0,0.0,0.0,0.0,0.0,True
2dm-1453,SrCl2,AB2,115,3,3,0.87192,bottom-up,1,3,0.25938,0.24982,5.3521,-42m,tetragonal,Cl,Sr,0,0,0.0,0.0,non-radioactive,no-f-in-valence,362.0,39.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.19579999999996,194.60279999999997,214.91250000000002,235.53950000000003,392.4203000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0891,13.7894,13.832999999999998,16.4663,55.8591,123.15659999999997,166.9982,81.05869999999999,207.572,104.98039999999997,21.009700000000002,58.0608,147.07080000000002,166.9586,154.871,150.5229,108.21539999999999,True
2dm-1454,CuBr,AB,164,3,3,0.76962,bottom-up,1,3,0.0,0.0,1.6474,-3m,trigonal,Br,Cu,0,0,0.0,0.0,non-radioactive,no-f-in-valence,313.0,8.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.558199999999999,129.6927,89.73460000000001,70.4995,32.6809,25.178899999999995,123.13839999999998,150.98590000000002,197.78410000000002,212.2871,126.68259999999998,17.270200000000003,0.0,0.0,0.0,0.0,230.91180000000003,207.28369999999998,131.2131,211.2714,282.5897,323.98179999999996,216.25910000000005,112.39999999999999,325.7134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.088699999999999,7.530500000000001,9.8215,11.7287,15.569600000000001,19.673300000000005,32.38290000000001,43.5934,28.550900000000002,42.60719999999999,55.3765,48.006,38.3956,37.6532,56.7531,121.65619999999998,48.7476,29.850599999999996,56.9054,71.80779999999999,85.9533,92.74130000000001,99.2576,150.5042,130.6285,121.9094,113.47930000000001,135.3665,112.10199999999999,107.23200000000001,121.51029999999999,125.57900000000001,123.0252,True
2dm-1461,HgCl2,AB2,147,3,3,0.85192,bottom-up,1,3,0.076457,0.045539,2.5156,-3,trigonal,Cl,Hg,0,0,0.0,0.0,non-radioactive,no-f-in-valence,371.0,50.0,0.0,0.0,0.0,0.0,2.0,5.0,8.0,0.0,2.0,1.0,0.0,4.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.96470000000002,944.0934,723.5844999999999,1020.7880000000001,152.56750000000002,0.0,0.0,0.0,110.7998,344.66380000000004,99.9287,40.0587,0.0,62.5984,118.4027,154.25110000000004,176.1621,272.32259999999997,431.8923,259.2104,384.3368,15.7161,56.7602,696.7147000000001,475.8989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8769,34.944100000000006,122.27650000000003,383.99920000000003,60.5779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0921,16.793100000000003,21.377400000000005,103.29169999999999,159.22339999999997,116.03399999999999,181.38630000000003,139.6348,148.5256,143.23,246.77230000000003,203.52640000000005,293.76640000000003,345.76750000000004,True
2dm-1465,Te4Mo3,A3B4,164,5,5,0.73277,bottom-up,1,4,0.062441,0.53013,0.0,-3m,trigonal,Mo,Te,0,0,0.0,0.0,non-radioactive,no-f-in-valence,220.0,11.8,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,4.0,0.0,3.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7294,14.966800000000001,22.237300000000005,30.0138,74.5499,25.5386,18.8691,68.0697,41.8312,84.5835,38.461000000000006,44.6355,91.30009999999999,31.087899999999998,129.94480000000001,60.342800000000004,31.276300000000003,96.04719999999998,65.79480000000001,124.56359999999998,76.7292,46.2109,42.8708,30.924500000000002,77.5305,71.49010000000001,150.5228,144.09779999999995,132.379,78.4569,46.8354,36.25999999999999,31.0242,39.345699999999994,46.5715,52.511100000000006,56.778800000000004,65.741,30.907100000000007,53.4883,63.630399999999995,49.12969999999999,70.862,66.1891,16.864799999999995,4.7241,11.338899999999999,15.3688,26.502899999999993,31.8676,51.4622,54.86160000000001,62.4853,54.389900000000004,57.7675,67.65689999999998,65.03989999999999,79.8598,94.23150000000001,90.25590000000001,63.93129999999999,96.66250000000001,105.94649999999999,127.25120000000001,101.07889999999999,118.37189999999998,98.40340000000002,93.4807,86.7909,85.1367,True
2dm-1469,SbCl3,AB3,31,4,4,0.84541,bottom-up,1,3,0.057371,0.027436,3.5924,mm2,orthorhombic,Cl,Sb,0,0,0.0,0.0,non-radioactive,no-f-in-valence,627.0,77.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,44.355399999999996,113.15190000000001,184.0777,58.462999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.9225,216.5643,282.3111,289.31149999999997,89.3486,96.8501,118.42020000000001,47.621300000000005,16.5701,408.79310000000004,283.5554,336.9480000000001,295.4595,514.8645999999999,155.9068,416.5967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2819,28.848100000000006,53.5686,287.3061,433.78239999999994,124.5994,71.9958,124.9401,77.03399999999999,0.0,0.0,0.0,0.0,0.0,0.0,9.0007,35.759100000000004,96.23840000000001,100.53159999999998,131.1015,153.8204,224.3881,219.17250000000004,312.2050999999999,338.8822,True
